data,labeldata
Move to Dining_Table next detect empty_plastic_bottle get it .,Move ( Dining_Table ) Find ( empty_plastic_bottle Dining_Table ) Grasp ( empty_plastic_bottle )
Go to lobby er find a person nearby bring rubik's_cube from Dining_Sofa .,Move ( lobby ) Find ( person lobby ) Move ( Dining_Sofa ) Grasp ( rubik's_cube )
Move to Reception_Table and detect Red_Potato get it .,Move ( Reception_Table ) Find ( Red_Potato Reception_Table ) Grasp ( Red_Potato )
Go to kitchen take nursing_bottle put it on Dining_Sofa please .,Move ( kitchen ) Find ( nursing_bottle kitchen ) Grasp ( nursing_bottle ) Move ( Dining_Sofa ) Place ( nursing_bottle Dining_Sofa )
Well move to Dining_Table Grasp toy_penguin then come back .,Move ( Dining_Table ) Move ( toy_penguin ) Move ( HERE )
Go to Kitchen_Room next find a person nearby get salt from Living_Table .,Move ( Kitchen_Room ) Find ( person ) Move ( Living_Table ) Grasp ( salt )
Move to Kitchen_Table get Red_Tea exit from lobby okay .,Move ( Kitchen_Table ) Find ( Red_Tea Kitchen_Table ) Grasp ( Red_Tea ) Move ( lobby )
Well get Bath_Cleaner from Kitchen_Table go to Living_Room move to Dining_Sofa .,Move ( Kitchen_Table ) Grasp ( Bath_Cleaner ) Move ( Living_Room ) Move ( Dining_Sofa )
Go to Visitor_Room go to Living_Sofa then exit the apartment .,Move ( Visitor_Room ) Move ( Living_Sofa ) Move ( apartment )
Go to Living_Room go to Bar and exit from kitchen .,Move ( Living_Room ) Move ( Bar ) Move ( kitchen )
Would you go to Living_Sofa get Green_Tea carry it to Dining_Table .,Move ( Living_Sofa ) Find ( Green_Tea Living_Sofa ) Grasp ( Green_Tea ) Move ( Dining_Table )
Go to Dining_Room go to Bar er leave the apartment .,Move ( Dining_Room ) Move ( Bar ) Move ( apartment )
Go to Dining_Room Grasp toy_duck throw it into Dustbin please .,Move ( Dining_Room ) Grasp ( toy_duck ) Move ( Dustbin ) Place ( toy_duck Dustbin ) 
Would you go to Dining_Room Grasp toy_penguin er come back .,Move ( Dining_Room ) Find ( toy_penguin Dining_Room ) Move ( HERE )
Move to Side_Table and detect salt get it .,Move ( Side_Table ) Find ( salt Side_Table ) Grasp ( salt )
Go to Dining_Sofa take pink_cup put it on Living_Table please .,Move ( Dining_Sofa ) Find ( pink_cup Dining_Sofa ) Grasp ( pink_cup ) Plcae ( pink_cup Living_Table )
Can you bring apple from Dining_Table go to Corridor move to Dining_Sofa .,Move ( Dining_Table ) Find ( apple Dining_Table ) Grasp ( apple ) Move ( Corridor ) ( Dining_Sofa )
Move to Bar go to Side_Table then exit the apartment .,Move ( Bar ) Move ( Side_Table ) Move ( apartment )
Can you go to Living_Table take pink_cup carry it to Dining_Sofa .,Move ( Living_Table ) Find ( pink_cup Living_Table ) Grasp ( pink_cup ) Move ( Dining_Sofa )
Would you bring spray_bottle from Dining_Sofa go to Living_Table go to Kitchen_Table .,Move ( Dining_Sofa ) Place ( spray_bottle Dining_Sofa ) Move ( Living_Table ) Move ( Living_Table ) 
Go to Corridor then find a person nearby bring sauce from Kitchen_Table .,Move ( Corridor ) Find ( person Corridor ) Move ( Kitchen_Table ) Grasp ( sauce )
Would you go to Side_Table take cubic_clock er come back .,Move ( Side_Table ) Find ( cubic_clock Side_Table ) Grasp ( cubic_clock ) Move ( HERE )
Go to kitchen and find a person nearby bring filled_ketchup from Side_Table .,Move ( kitchen ) Find ( person kitchen ) Move ( Side_Table ) Grasp ( filled_ketchup ) Move ( person )
Well go to Reception_Table take Strawberry_Juice bring it to Side_Table .,Move ( Reception_Table ) Find ( Strawberry_Juice Reception_Table ) Grasp ( Strawberry_Juice ) Move ( Side_Table )
Move to Living_Sofa go to Dining_Sofa then exit the apartment .,Move ( Living_Sofa ) Move ( Dining_Sofa ) Move ( apartment )
Go to Corridor and find a person nearby bring Japanese_Tea from Dining_Sofa .,Move ( Corridor ) Find ( person Corridor ) Move ( Dining_Sofa ) Grasp ( Japanese_Tea ) Move ( person )
Go to Dining_Sofa find a person nearby er follow a person .,Move ( Dining_Sofa ) Find ( person Dining_Sofa ) Follow ( person )
Go to Sofa and find a person nearby bring Red_Potato from Dining_Table .,Move ( Sofa ) Find ( Red_Potato Sofa ) Grasp ( Red_Potato ) Find ( pesron Sofa ) Plcae ( Red_Potato PERSON )
Go to bed_room er find a person nearby bring Korean_Soup from Dining_Sofa .,Move ( bed_room ) Find ( person bed_room ) Move ( Dining_Sofa ) Grasp ( Korean_Soup )
Can you go to bed_room Grasp camera bring it to Sofa .,Move ( bed_room ) Find ( camera bed_room ) Grasp ( camera ) Move ( Sofa ) Find ( camera Sofa ) Grasp ( camera ) Move ( bed_room )
Go to bed_room go to Living_Table er leave the apartment .,Move ( bed_room ) Move ( Living_Table ) Move ( apartment )
Go to lobby then find a person nearby bring salt from Dining_Sofa .,Move ( lobby ) Find ( person lobby ) Move ( Dining_Sofa ) Grasp ( salt )
Go to Kitchen_Room next find Stick_Potato Grasp it .,Move ( Kitchen_Room ) Find ( Stick_Potato Kitchen_Room ) Grasp ( Stick_Potato )
Go to Dining_Table find a person nearby er follow a person .,Move ( Dining_Table ) Find ( person Dining_Table ) Follow ( person )
Move to Dining_Table find a person nearby then follow a person .,Move ( Dining_Table ) Find ( person Dining_Table ) Follow ( pesron )
Go to Side_Table next detect white_cup take it .,Move ( Side_Table ) Find ( white_cup Side_Table ) Grasp ( white_cup )
Go to Dining_Sofa Grasp pink_cup leave the apartment please .,Move ( Dining_Sofa ) Grasp ( pink_cup ) Move ( apartment )
Go to Bar find a person nearby finally follow a person .,Move ( Bar ) Find ( person Bar ) Follow ( person )
Can you go to Corridor Grasp apple bring it to Sofa .,Move ( Corridor ) Find ( apple Corridor ) Grasp ( apple ) Move ( Sofa ) Find ( apple Sofa ) Grasp ( apple ) Move ( Corridor )
Go to Dining_Room move to Reception_Table finally leave the apartment .,Move ( Dining_Room ) Move ( Reception_Table ) Move ( apartment )
Go to bed_room move to Living_Table then leave the apartment .,Move ( bed_room ) Move ( Living_Table ) Move ( apartment )
Go to Visitor_Room next find a person nearby get cigarette from Bar .,Move ( Visitor_Room ) Find ( person ) Move ( Bar ) Grasp ( cigarette )
Would you go to Sofa get twin_bell_alarm_clock carry it to Kitchen_Table .,Move ( Sofa ) Find ( twin_bell_alarm_clock Sofa ) Grasp ( twin_bell_alarm_clock ) Move ( Kitchen_Table )
Well get empty_ketchup from Dining_Table go to Kitchen_Room move to Sofa .,Move ( Dining_Table ) Grasp ( empty_ketchup ) Move ( Kitchen_Room ) Move ( Sofa )
Go to bed_room move to Dining_Sofa finally leave the apartment .,Move ( bed_room ) Move ( Dining_Sofa ) Move ( apartment )
Go to Kitchen_Room take twin_bell_alarm_clock place it on Kitchen_Table okay .,Move ( Kitchen_Room ) Find ( twin_bell_alarm_clock Kitchen_Room ) Grasp ( twin_bell_alarm_clock ) Move ( Kitchen_Table )
Would you move to Kitchen_Table get Blue_Potato bring it to Reception_Table .,Move ( Kitchen_Table ) Find ( Blue_Potato Kitchen_Table ) Grasp ( Blue_Potato ) Move ( Reception_Table )
Go to Corridor next find a person nearby get white_cup from Kitchen_Table .,Move ( Corridor ) Find ( person ) Move ( Kitchen_Table ) Grasp ( white_cup )
Go to bed_room go to Kitchen_Table er leave the apartment .,Move ( bed_room ) Move ( Kitchen_Table ) Move ( apartment )
Go to Dining_Table then detect Orange_Juice take it .,Move ( Dining_Table ) Find ( Orange_Juice Dining_Table ) Grasp ( Orange_Juice ) Move ( Orange_Juice )
Move to Bar find a person nearby then follow a person .,Move ( Bar ) Find ( person Bar ) Follow ( pesron )
Go to bed_room and find a person nearby bring Blue_Potato from Reception_Table .,Move ( bed_room ) Find ( person bed_room ) Move ( Reception_Table ) Grasp ( Blue_Potato ) Move ( person )
Go to Sofa next detect Long_Potato take it .,Move ( Sofa ) Find ( Long_Potato Sofa ) Grasp ( Long_Potato )
Go to Reception_Table take rabbit_doll leave the apartment please .,Move ( Reception_Table ) Grasp ( rabbit_doll ) Move ( apartment )
Go to Reception_Table next detect Strawberry_Juice take it .,Move ( Reception_Table ) Find ( Strawberry_Juice Reception_Table ) Grasp ( Strawberry_Juice )
Would you go to Side_Table take Egg_Soup bring it to Sofa .,Move ( Side_Table ) Find ( Egg_Soup Side_Table ) Grasp ( Egg_Soup ) Move ( Sofa )
Well get Bleach from Bar go to Visitor_Room move to Dining_Table .,Move ( Bar ) Grasp ( Bleach ) Move ( Visitor_Room ) Move ( Dining_Table )
Go to Reception_Table Grasp cubic_clock leave the apartment please .,Move ( Reception_Table ) Grasp ( cubic_clock ) Move ( apartment )
Would you move to Dining_Table get hourglass bring it to Side_Table .,Move ( Dining_Table ) Find ( hourglass Dining_Table ) Grasp ( hourglass ) Move ( Side_Table )
Can you bring nursing_bottle from Living_Table go to Kitchen_Room move to Reception_Table .,Move ( Living_Table ) Find ( nursing_bottle Living_Table ) Grasp ( nursing_bottle ) Move ( Kitchen_Room ) ( Reception_Table )
Move to Bar and detect canned_juice get it .,Move ( Bar ) Find ( canned_juice Bar ) Grasp ( canned_juice )
Would you go to lobby Grasp cubic_clock er come back .,Move ( lobby ) Find ( cubic_clock lobby ) Move ( HERE )
Would you go to Kitchen_Table get filled_plastic_bottle carry it to Reception_Table .,Move ( Kitchen_Table ) Find ( filled_plastic_bottle Kitchen_Table ) Grasp ( filled_plastic_bottle ) Move ( Reception_Table )
Go to Dining_Table go to Dining_Room and leave the apartment .,Move ( Dining_Table ) Move ( Dining_Room ) Move ( apartment )
Go to Corridor next find Strawberry_Juice take it .,Move ( Corridor ) Find ( Strawberry_Juice Corridor ) Grasp ( Strawberry_Juice ) 
Well go to Living_Table take bell_pepper finally come back .,Move ( Living_Table ) Grasp ( bell_pepper ) Move ( HERE )
Go to Dining_Room take empty_plastic_bottle put it on Dining_Table please .,Move ( Dining_Room ) Find ( empty_plastic_bottle Dining_Room ) Grasp ( empty_plastic_bottle ) Move ( Dining_Table ) Place ( empty_plastic_bottle Dining_Table )
Can you go to bed_room Grasp salt bring it to Reception_Table .,Move ( bed_room ) Find ( salt bed_room ) Grasp ( salt ) Move ( Reception_Table ) Find ( salt Reception_Table ) Grasp ( salt ) Move ( bed_room )
Go to Living_Table find a person nearby er follow a person .,Move ( Living_Table ) Find ( person Living_Table ) Follow ( person )
Go to Living_Room and find a person nearby bring apple from Kitchen_Table .,Move ( Living_Room ) Find ( person Living_Room ) Move ( Kitchen_Table ) Grasp ( apple ) Move ( person )
Can you bring Egg_Soup from Living_Sofa go to Visitor_Room move to Reception_Table .,Move ( Living_Sofa ) Find ( Egg_Soup Living_Sofa ) Grasp ( Egg_Soup ) Move ( Visitor_Room ) ( Reception_Table )
Would you go to Living_Table take toy_penguin bring it to Living_Sofa .,Move ( Living_Table ) Find ( toy_penguin Living_Table ) Grasp ( toy_penguin ) Move ( Living_Sofa )
Go to Corridor get white_cup throw it into Dustbin please .,Move ( Corridor ) Find ( white_cup Corridor ) Grasp ( white_cup ) Move ( Dustbin ) Place ( white_cup Dustbin )
Go to Corridor next find Japanese_Dressing take it .,Move ( Corridor ) Find ( Japanese_Dressing Corridor ) Grasp ( Japanese_Dressing ) 
Go to kitchen and find a person nearby bring Chip_Star from Reception_Table .,Move ( kitchen ) Find ( person kitchen ) Move ( Reception_Table ) Grasp ( Chip_Star ) Move ( person )
Move to Dining_Table Grasp twin_bell_alarm_clock leave the apartment please .,Move ( Dining_Table ) Find ( twin_bell_alarm_clock Dining_Table ) Grasp ( twin_bell_alarm_clock ) Move ( apartment )
Go to Living_Table take rubik's_cube put it on Living_Sofa please .,Move ( Living_Table ) Find ( rubik's_cube Living_Table ) Grasp ( rubik's_cube ) Plcae ( rubik's_cube Living_Sofa )
Go to Dining_Table Grasp Red_Potato leave the apartment please .,Move ( Dining_Table ) Grasp ( Red_Potato ) Move ( apartment )
Would you go to kitchen Grasp Cloth_Cleaner finally come back .,Move ( kitchen ) Find ( Cloth_Cleaner kitchen ) Grasp ( Cloth_Cleaner ) Move ( HERE )
Go to Dining_Table find a person nearby finally follow a person .,Move ( Dining_Table ) Find ( person Dining_Table ) Follow ( person )
Would you move to Kitchen_Table Grasp apple and come back .,Move ( Kitchen_Table ) Grasp ( apple ) Move ( HERE )
Can you go to Side_Table take nursing_bottle carry it to Dining_Sofa .,Move ( Side_Table ) Find ( nursing_bottle Side_Table ) Grasp ( nursing_bottle ) Move ( Dining_Sofa )
Go to Visitor_Room then find a person nearby bring toy_car from Bar .,Move ( Visitor_Room ) Find ( person Visitor_Room ) Move ( Bar ) Grasp ( toy_car )
Would you go to Dining_Room Grasp white_cup er come back .,Move ( Dining_Room ) Find ( white_cup Dining_Room ) Move ( HERE )
Can you go to Visitor_Room get Japanese_Dressing then come back .,Move ( Visitor_Room ) Find ( Japanese_Dressing Visitor_Room ) Grasp ( Japanese_Dressing ) Move ( HERE )
Go to Visitor_Room get Japanese_Tea throw it into Dustbin please .,Move ( Visitor_Room ) Find ( Japanese_Tea Visitor_Room ) Grasp ( Japanese_Tea ) Move ( Dustbin ) Place ( Japanese_Tea Dustbin )
Go to Living_Table and find a person nearby bring Cup_Noodle from Reception_Table .,Move ( Living_Table ) Find ( Cup_Noodle Living_Table ) Grasp ( Cup_Noodle ) Find ( pesron Living_Table ) Plcae ( Cup_Noodle PERSON )
Can you go to Living_Table take Red_Potato carry it to Bar .,Move ( Living_Table ) Find ( Red_Potato Living_Table ) Grasp ( Red_Potato ) Move ( Bar )
Go to lobby take soysauce put it on Side_Table please .,Move ( lobby ) Find ( soysauce lobby ) Grasp ( soysauce ) Move ( Side_Table ) Place ( soysauce Side_Table )
Well go to Living_Sofa take Seafood_Noodle finally come back .,Move ( Living_Sofa ) Grasp ( Seafood_Noodle ) Move ( HERE )
Go to lobby and find a person nearby bring Strawberry_Juice from Living_Sofa .,Move ( lobby ) Find ( person lobby ) Move ( Living_Sofa ) Grasp ( Strawberry_Juice ) Move ( person )
Well get nursing_bottle from Dining_Sofa go to kitchen move to Kitchen_Table .,Move ( Dining_Sofa ) Grasp ( nursing_bottle ) Move ( kitchen ) Move ( Kitchen_Table )
Would you bring dog_doll from Living_Sofa move to Kitchen_Table go to kitchen .,Move ( Living_Sofa ) Find ( dog_doll Living_Sofa ) Move ( Kitchen_Table ) Move ( kitchen )
Go to Dining_Table find a person nearby finally follow a person .,Move ( Dining_Table ) Find ( person Dining_Table ) Follow ( person )
Move to Dining_Sofa find a person nearby then follow a person .,Move ( Dining_Sofa ) Find ( person Dining_Sofa ) Follow ( pesron )
Go to Dining_Sofa take empty_ketchup put it on Reception_Table okay .,Move ( Dining_Sofa ) Grasp ( empty_ketchup ) Move ( Reception_Table ) Place ( empty_ketchup Dining_Sofa )
Go to Kitchen_Table find a person nearby er follow a person .,Move ( Kitchen_Table ) Find ( person Kitchen_Table ) Follow ( person )
Go to Kitchen_Room go to Living_Sofa er leave the apartment .,Move ( Kitchen_Room ) Move ( Living_Sofa ) Move ( apartment )
Can you go to Dining_Room get Onion_Dressing then come back .,Move ( Dining_Room ) Find ( Onion_Dressing Dining_Room ) Grasp ( Onion_Dressing ) Move ( HERE )
Go to Living_Sofa move to Reception_Table take Cup_Noodle .,Move ( Living_Sofa ) Move ( Reception_Table ) Find ( Cup_Noodle Living_Sofa ) Grasp ( Cup_Noodle ) Move ( HERE )
Go to Dining_Room move to Bar then leave the apartment .,Move ( Dining_Room ) Move ( Bar ) Move ( apartment )
Go to Dining_Sofa find a person nearby er follow a person .,Move ( Dining_Sofa ) Find ( person Dining_Sofa ) Follow ( person )
Go to Kitchen_Table Grasp Brown_Tea leave the apartment please .,Move ( Kitchen_Table ) Grasp ( Brown_Tea ) Move ( apartment )
Would you bring rabbit_doll from Bar move to Living_Table go to Kitchen_Room .,Move ( Bar ) Find ( rabbit_doll Bar ) Move ( Living_Table ) Move ( Kitchen_Room )
Move to Reception_Table get white_cup exit from Visitor_Room okay .,Move ( Reception_Table ) Find ( white_cup Reception_Table ) Grasp ( white_cup ) Move ( Visitor_Room )
Move to Sofa get Seafood_Noodle place it on Bar okay .,Move ( Sofa ) Find ( Seafood_Noodle Sofa ) Grasp ( Seafood_Noodle ) Move ( Bar ) Place ( Seafood_Noodle Sofa )
Would you go to Living_Sofa take spray_bottle bring it to Kitchen_Table .,Move ( Living_Sofa ) Find ( spray_bottle Living_Sofa ) Grasp ( spray_bottle ) Move ( Kitchen_Table )
Go to Dining_Room next find sauce take it .,Move ( Dining_Room ) Find ( sauce Dining_Room ) Grasp ( sauce ) 
Go to Dining_Room move to Bar then leave the apartment .,Move ( Dining_Room ) Move ( Bar ) Move ( apartment )
Go to Reception_Table take camera leave the apartment please .,Move ( Reception_Table ) Grasp ( camera ) Move ( apartment )
Go to Dining_Sofa Grasp Long_Potato leave the apartment please .,Move ( Dining_Sofa ) Grasp ( Long_Potato ) Move ( apartment )
Go to Living_Sofa take Seafood_Noodle put it on Kitchen_Table okay .,Move ( Living_Sofa ) Grasp ( Seafood_Noodle ) Move ( Kitchen_Table ) Place ( Seafood_Noodle Living_Sofa )
Well move to Kitchen_Table get camera and come back .,Move ( Kitchen_Table ) Grasp ( camera ) Move ( Kitchen_Table ) Grasp ( camera ) Move ( HERE )
Go to Dining_Table move to Sofa then leave the apartment .,Move ( Dining_Table ) Move ( Sofa ) Move ( apartment )
Go to bed_room Grasp ground_pepper throw it into Dustbin okay .,Move ( bed_room ) Find ( ground_pepper bed_room ) Grasp ( ground_pepper ) Move ( Dustbin ) Place ( ground_pepper Dustbin ) 
Can you go to Bar take Brown_Tea carry it to Living_Table .,Move ( Bar ) Find ( Brown_Tea Bar ) Grasp ( Brown_Tea ) Move ( Living_Table )
Can you go to Sofa take ground_pepper carry it to Bar .,Move ( Sofa ) Find ( ground_pepper Sofa ) Grasp ( ground_pepper ) Move ( Bar )
Well move to Kitchen_Table get Orange_Juice and come back .,Move ( Kitchen_Table ) Grasp ( Orange_Juice ) Move ( Kitchen_Table ) Grasp ( Orange_Juice ) Move ( HERE )
Move to Side_Table Grasp Bath_Cleaner leave the apartment please .,Move ( Side_Table ) Find ( Bath_Cleaner Side_Table ) Grasp ( Bath_Cleaner ) Move ( apartment )
Go to kitchen and find a person nearby bring hourglass from Living_Table .,Move ( kitchen ) Find ( person kitchen ) Move ( Living_Table ) Grasp ( hourglass ) Move ( person )
Go to Bar go to lobby and exit the apartment .,Move ( Bar ) Move ( Bar ) Move ( apartment )
Go to Dining_Table next detect white_cup take it .,Move ( Dining_Table ) Find ( white_cup Dining_Table ) Grasp ( white_cup )
Would you bring bell_pepper from Kitchen_Table go to Sofa go to Side_Table .,Move ( Kitchen_Table ) Place ( bell_pepper Kitchen_Table ) Move ( Sofa ) Move ( Sofa ) 
Go to Sofa next detect cubic_clock take it .,Move ( Sofa ) Find ( cubic_clock Sofa ) Grasp ( cubic_clock )
Go to Living_Room Grasp Japanese_Dressing throw it into Dustbin okay .,Move ( Living_Room ) Find ( Japanese_Dressing Living_Room ) Grasp ( Japanese_Dressing ) Move ( Dustbin ) Place ( Japanese_Dressing Dustbin ) 
Move to Reception_Table go to Side_Table then exit the apartment .,Move ( Reception_Table ) Move ( Side_Table ) Move ( apartment )
Would you move to Living_Sofa take Seafood_Noodle then come back .,Move ( Living_Sofa ) Find ( Seafood_Noodle Living_Sofa ) Grasp ( Seafood_Noodle ) Move ( HERE )
Go to Kitchen_Room next find Seafood_Noodle Grasp it .,Move ( Kitchen_Room ) Find ( Seafood_Noodle Kitchen_Room ) Grasp ( Seafood_Noodle )
Can you go to Visitor_Room Grasp Brown_Tea bring it to Dining_Sofa .,Move ( Visitor_Room ) Find ( Brown_Tea Visitor_Room ) Grasp ( Brown_Tea ) Move ( Dining_Sofa ) Find ( Brown_Tea Dining_Sofa ) Grasp ( Brown_Tea ) Move ( Visitor_Room )
Go to lobby er find a person nearby bring twin_bell_alarm_clock from Kitchen_Table .,Move ( lobby ) Find ( person lobby ) Move ( Kitchen_Table ) Grasp ( twin_bell_alarm_clock )
Well get toy_penguin from Reception_Table go to Kitchen_Room move to Living_Sofa .,Move ( Reception_Table ) Grasp ( toy_penguin ) Move ( Kitchen_Room ) Move ( Living_Sofa )
Would you move to Dining_Sofa take bear_doll then come back .,Move ( Dining_Sofa ) Find ( bear_doll Dining_Sofa ) Grasp ( bear_doll ) Move ( HERE )
Go to Visitor_Room next find a person nearby get bear_doll from Side_Table .,Move ( Visitor_Room ) Find ( person ) Move ( Side_Table ) Grasp ( bear_doll )
Can you go to lobby get toy_car then come back .,Move ( lobby ) Find ( toy_car lobby ) Grasp ( toy_car ) Move ( HERE )
Move to Dining_Sofa next detect toy_car get it .,Move ( Dining_Sofa ) Find ( toy_car Dining_Sofa ) Grasp ( toy_car )
Go to Reception_Table next detect canned_juice take it .,Move ( Reception_Table ) Find ( canned_juice Reception_Table ) Grasp ( canned_juice )
Well get cigarette from Living_Sofa go to bed_room move to Dining_Sofa .,Move ( Living_Sofa ) Grasp ( cigarette ) Move ( bed_room ) Move ( Dining_Sofa )
Go to kitchen Grasp rubik's_cube place it on Side_Table okay .,Move ( kitchen ) Grasp ( rubik's_cube ) Move ( Side_Table ) Place ( rubik's_cube Side_Table )
Go to Living_Table find a person nearby er follow a person .,Move ( Living_Table ) Find ( person Living_Table ) Follow ( person )
Go to kitchen next find dog_doll take it .,Move ( kitchen ) Find ( dog_doll kitchen ) Grasp ( dog_doll ) 
Go to Kitchen_Room move to Sofa then leave the apartment .,Move ( Kitchen_Room ) Move ( Sofa ) Move ( apartment )
Can you go to Kitchen_Table take toy_car carry it to Dining_Sofa .,Move ( Kitchen_Table ) Find ( toy_car Kitchen_Table ) Grasp ( toy_car ) Move ( Dining_Sofa )
Go to Living_Sofa go to bed_room and leave the apartment .,Move ( Living_Sofa ) Move ( bed_room ) Move ( apartment )
Go to lobby then find a person nearby bring Bleach from Kitchen_Table .,Move ( lobby ) Find ( person lobby ) Move ( Kitchen_Table ) Grasp ( Bleach )
Go to Living_Sofa next detect empty_plastic_bottle take it .,Move ( Living_Sofa ) Find ( empty_plastic_bottle Living_Sofa ) Grasp ( empty_plastic_bottle )
Go to Living_Sofa then detect twin_bell_alarm_clock take it .,Move ( Living_Sofa ) Find ( twin_bell_alarm_clock Living_Sofa ) Grasp ( twin_bell_alarm_clock ) Move ( twin_bell_alarm_clock )
Would you go to Sofa get bell_pepper carry it to Dining_Table .,Move ( Sofa ) Find ( bell_pepper Sofa ) Grasp ( bell_pepper ) Move ( Dining_Table )
Would you go to Reception_Table get Cup_Star carry it to Side_Table .,Move ( Reception_Table ) Find ( Cup_Star Reception_Table ) Grasp ( Cup_Star ) Move ( Side_Table )
Go to lobby get dog_doll throw it into Dustbin please .,Move ( lobby ) Find ( dog_doll lobby ) Grasp ( dog_doll ) Move ( Dustbin ) Place ( dog_doll Dustbin )
Move to Bar get sauce exit from kitchen okay .,Move ( Bar ) Find ( sauce Bar ) Grasp ( sauce ) Move ( kitchen )
Can you move to Dining_Table get tumbler then come back .,Move ( Dining_Table ) Grasp ( tumbler ) Move ( HERE )
Move to Living_Sofa go to Living_Table then exit the apartment .,Move ( Living_Sofa ) Move ( Living_Table ) Move ( apartment )
Would you go to Living_Sofa take Egg_Soup bring it to Dining_Sofa .,Move ( Living_Sofa ) Find ( Egg_Soup Living_Sofa ) Grasp ( Egg_Soup ) Move ( Dining_Sofa )
Call a person then ask for an order get Lemon_Tea from Dining_Sofa .,Say ( person ) Listen ( Lemon_Tea ) Move ( Dining_Sofa ) Find ( Lemon_Tea Dining_Sofa ) Grasp ( Lemon_Tea ) Move ( Lemon_Tea ) Place ( Lemon_Tea Dining_Sofa ) 
Go to Dining_Room move to Bar finally leave the apartment .,Move ( Dining_Room ) Move ( Bar ) Move ( apartment )
Go to Reception_Table take Red_Tea put it on Living_Sofa okay .,Move ( Reception_Table ) Grasp ( Red_Tea ) Move ( Living_Sofa ) Place ( Red_Tea Reception_Table )
Go to Living_Table and find a person nearby bring Chip_Star from Dining_Sofa .,Move ( Living_Table ) Find ( Chip_Star Living_Table ) Grasp ( Chip_Star ) Find ( pesron Living_Table ) Plcae ( Chip_Star PERSON )
Go to Visitor_Room find a person nearby finally follow a person .,Move ( Visitor_Room ) Find ( person Visitor_Room ) Follow ( person )
Move to Dining_Sofa Grasp white_cup leave the apartment please .,Move ( Dining_Sofa ) Find ( white_cup Dining_Sofa ) Grasp ( white_cup ) Move ( apartment )
Go to Kitchen_Room find a person nearby finally follow a person .,Move ( Kitchen_Room ) Find ( person Kitchen_Room ) Follow ( person )
Go to lobby Grasp dog_doll throw it into Dustbin please .,Move ( lobby ) Grasp ( dog_doll ) Move ( Dustbin ) Place ( dog_doll Dustbin ) 
Move to Living_Sofa next detect nursing_bottle get it .,Move ( Living_Sofa ) Find ( nursing_bottle Living_Sofa ) Grasp ( nursing_bottle )
Well go to Living_Table take Cloth_Cleaner bring it to Dining_Table .,Move ( Living_Table ) Find ( Cloth_Cleaner Living_Table ) Grasp ( Cloth_Cleaner ) Move ( Dining_Table )
Go to bed_room Grasp camera throw it into Dustbin please .,Move ( bed_room ) Grasp ( camera ) Move ( Dustbin ) Place ( camera Dustbin ) 
Go to Side_Table and find a person nearby bring toy_penguin from Reception_Table .,Move ( Side_Table ) Find ( toy_penguin Side_Table ) Grasp ( toy_penguin ) Find ( pesron Side_Table ) Plcae ( toy_penguin PERSON )
Can you go to Living_Room Grasp filled_ketchup bring it to Side_Table .,Move ( Living_Room ) Find ( filled_ketchup Living_Room ) Grasp ( filled_ketchup ) Move ( Side_Table ) Find ( filled_ketchup Side_Table ) Grasp ( filled_ketchup ) Move ( Living_Room )
Can you go to Visitor_Room Grasp bell_pepper bring it to Bar .,Move ( Visitor_Room ) Find ( bell_pepper Visitor_Room ) Grasp ( bell_pepper ) Move ( Bar ) Find ( bell_pepper Bar ) Grasp ( bell_pepper ) Move ( Visitor_Room )
Go to bed_room take twin_bell_alarm_clock place it on Living_Table okay .,Move ( bed_room ) Find ( twin_bell_alarm_clock bed_room ) Grasp ( twin_bell_alarm_clock ) Move ( Living_Table )
Go to Living_Room find a person nearby finally follow a person .,Move ( Living_Room ) Find ( person Living_Room ) Follow ( person )
Go to Dining_Room er find a person nearby bring Brown_Tea from Living_Table .,Move ( Dining_Room ) Find ( person Dining_Room ) Move ( Living_Table ) Grasp ( Brown_Tea )
Go to Sofa Grasp Korean_Soup leave the apartment please .,Move ( Sofa ) Grasp ( Korean_Soup ) Move ( apartment )
Move to Dining_Sofa next detect Chip_Star get it .,Move ( Dining_Sofa ) Find ( Chip_Star Dining_Sofa ) Grasp ( Chip_Star )
Would you go to Living_Room Grasp bear_doll finally come back .,Move ( Living_Room ) Find ( bear_doll Living_Room ) Grasp ( bear_doll ) Move ( HERE )
Go to Kitchen_Room get hourglass throw it into Dustbin please .,Move ( Kitchen_Room ) Find ( hourglass Kitchen_Room ) Grasp ( hourglass ) Move ( Dustbin ) Place ( hourglass Dustbin )
Would you move to Living_Sofa get filled_ketchup bring it to Side_Table .,Move ( Living_Sofa ) Find ( filled_ketchup Living_Sofa ) Grasp ( filled_ketchup ) Move ( Side_Table )
Go to Kitchen_Table get Green_Tea exit from bed_room okay .,Move ( Kitchen_Table ) Find ( Green_Tea Kitchen_Table ) Grasp ( Green_Tea ) Move ( bed_room )
Can you move to Dining_Table get Cloth_Cleaner then come back .,Move ( Dining_Table ) Grasp ( Cloth_Cleaner ) Move ( HERE )
Go to Dining_Table go to Corridor and exit the apartment .,Move ( Dining_Table ) Move ( Dining_Table ) Move ( apartment )
Go to bed_room next find a person nearby get ground_pepper from Living_Table .,Move ( bed_room ) Find ( person ) Move ( Living_Table ) Grasp ( ground_pepper )
